id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7459228,Merkanti Deluxe Studio -CityCentre,10509506,Andre,,Valletta,35.90019,14.5168,Entire home/apt,75,1,205,2020-03-16,2.71,1,214,0,
10716808,Contemporary apartment in ancient Valletta centre,32322553,Carlo,,Valletta,35.90113,14.51462,Entire home/apt,171,3,69,2021-09-10,1.10,1,351,3,
20169803,Valletta 2 bedrooms maisonette,39314761,Téona&Julien,,Valletta,35.89976,14.51578,Entire home/apt,52,3,119,2021-12-15,2.28,1,351,21,
4628095,Old Mint Penthouse - Terrace & Superb Bay View,22195283,Paul - HolidayLetsMaltaGozo,,Valletta,35.89967,14.51359,Entire home/apt,89,5,43,2021-12-11,0.51,30,270,11,
45374634,St Ursula's 1-bedroom Valletta Apartment,1774894,ShortLets,,Valletta,35.89926,14.51668,Entire home/apt,104,7,0,,,163,266,0,
28212183,Valletta Appartment for rent,189543268,Mariella,,Valletta,35.89913,14.51243,Entire home/apt,140,3,18,2020-08-15,0.45,1,0,0,
11247546,Valletta house close to the sea,58544863,Martin,,Valletta,35.90119,14.51419,Entire home/apt,85,3,107,2021-12-24,1.54,2,333,15,
11013990,10 Strait Str Valletta - Penthouse,57144851,Fiona,,Valletta,35.89763,14.51025,Entire home/apt,369,3,19,2021-11-12,0.27,7,297,5,
3730203,Valletta Beautiful corner apartment,1008571,The Warehouse Group Letting,,Valletta,35.89444,14.51311,Entire home/apt,120,3,105,2021-10-02,1.17,10,299,2,
11415334,Boutique Studio in Valletta (3),42276947,Catriona,,Valletta,35.90048,14.51427,Entire home/apt,65,3,45,2018-02-23,0.64,7,0,0,
42088841,Valletta Sally Port 32,162228587,Robert,,Valletta,35.90097,14.51468,Entire home/apt,107,1,0,,,49,121,0,
40749530,The Valletta Duplex 3-bedroom Penthouse,1774894,ShortLets,,Valletta,35.90101,14.51724,Entire home/apt,253,3,8,2021-11-12,0.34,163,333,6,
41478808,"Traditional renovated, charming flat in Valletta!",43580837,Katie,,Valletta,35.90175,14.51293,Entire home/apt,60,2,5,2021-09-29,1.19,1,20,5,
7917200,Central apartment in 400 year old  townhouse,40933114,Ingrid,,Valletta,35.90153,14.51712,Entire home/apt,63,3,129,2020-10-01,1.68,2,347,0,
26193470,Valletta Boutique Escape - 2,22751496,Antoine,,Valletta,35.89985,14.51536,Entire home/apt,58,5,20,2021-11-27,0.47,4,269,12,
16981546,Two bedroom apartment in the centre of Valletta,96971740,Jelena,,Valletta,35.89971,14.51085,Entire home/apt,70,2,200,2021-12-14,3.42,2,236,33,
20161395,VALLETTASTAY - HARBOR VIEW GEM- SEA VIEW 1 BED APT,142930567,Vrem,,Valletta,35.90111,14.51703,Entire home/apt,127,1,26,2021-12-11,0.51,23,344,15,
26952111,Valletta - Sea View Apartment,111988324,Mariano,,Valletta,35.89931,14.51658,Entire home/apt,130,1,50,2021-10-28,1.20,2,145,9,
42651404,Luxury Designer Finished Studio in Valletta,339796611,Shaun,,Valletta,35.89866,14.51462,Entire home/apt,75,1,0,,,1,363,0,
37157344,INDEPENDENCE AZURE- 1 BEDROOM APT- SQUARE&SEA VIEW,264998283,Ony,,Valletta,35.89931,14.51421,Entire home/apt,207,3,7,2021-11-18,0.26,5,297,4,
18571554,Borgo San Pawl Apartments - 2-bedroom Duplex,98282669,Short Lets,,Valletta,35.89926,14.51675,Entire home/apt,135,4,3,2021-10-15,0.11,30,360,1,
26315197,Valletta dream suites -  7 LASENGLE - 1 room apt,4653048,Joseph Charles,,Valletta,35.90079,14.51222,Entire home/apt,1197,2,1,2019-09-03,0.04,14,192,0,
53931502,CA2 - Highly finished two-bedroom apartment,142930567,Vrem,,Valletta,35.89741,14.50762,Entire home/apt,105,2,0,,,23,57,0,
53929873,VP☀ Valletta Seafront view ☆ ♥,142930567,Vrem,,Valletta,35.898956,14.508559,Entire home/apt,163,2,0,,,23,360,0,
33629292,Valletta Sea View Apartment,253430047,Derek,,Valletta,35.89761,14.51744,Entire home/apt,63,1,162,2021-12-18,5.00,1,93,51,
43709324,A nice quite place in historical Valletta,199616855,Sarah,,Valletta,35.90189,14.51413,Entire home/apt,100,3,0,,,1,304,0,
18531426,Valletta Harbor with Views 3-bedroom Penthouse,1774894,ShortLets,,Valletta,35.89916,14.51692,Entire home/apt,253,7,37,2021-12-13,0.68,163,347,7,
39081644,Valletta - street level accommodation,299533642,Karen,,Valletta,35.90168,14.51323,Entire home/apt,85,1,27,2021-11-29,1.23,1,125,23,
32486256,Vallettastay Old Lodge Apartment 7,243278652,Veronika,,Valletta,35.90121,14.51619,Entire home/apt,90,2,27,2021-12-04,0.85,7,352,11,
53945539,PA - Unique Artsy Loft :),999963,Vbl,,Valletta,35.89587,14.51214,Entire home/apt,59,2,0,,,13,58,0,
370503,A charming new house in Valletta,1867464,Alexiei,,Valletta,35.89774,14.51734,Entire home/apt,61,7,161,2021-11-17,1.37,2,269,10,
42738849,Studio  Valletta Sea View Appartment,111988324,Mariano,,Valletta,35.89844,14.51699,Entire home/apt,49,1,30,2021-12-14,1.74,2,54,17,
37540073,Valletta maisonette J'Adore :-),3585451,Franco,,Valletta,35.89818,14.51794,Entire home/apt,63,3,33,2021-12-14,1.83,6,327,26,
24289457,Valletta Sea View Studio Apartment,59871645,Jeffrey,,Valletta,35.89624,14.51255,Entire home/apt,109,3,146,2021-12-13,3.29,11,45,37,
5551517,Harbour views Apt.1,250913,Michael,,Valletta,35.89492,14.51317,Entire home/apt,96,4,32,2019-09-02,0.41,3,151,0,
45233697,Gunpost Suite - Valletta home in quiet alley,899047,Andrea,,Valletta,35.90168,14.51323,Entire home/apt,107,1,37,2021-12-12,2.46,1,290,32,
8139981,VALLETTASTAY ORANGERIE - DUPLEX STUDIO,999963,Vbl,,Valletta,35.90087,14.51432,Entire home/apt,91,1,72,2021-12-15,0.99,13,115,22,
50858153,1 Bedroom Penthouse with a large terrace,20894872,Roberta,,Valletta,35.8998,14.51545,Entire home/apt,60,2,13,2021-10-18,2.38,3,356,13,
18598984,Cobblers-Inn   |   In VALLETTA,9433904,Pawlu,,Valletta,35.89636,14.51261,Entire home/apt,63,4,115,2020-10-01,2.11,1,9,0,
16894034,Cosy Spacious Studio in Valletta,28056040,Ann,,Valletta,35.89957,14.51659,Entire home/apt,58,2,155,2021-12-13,2.60,1,359,27,
34744401,Valletta Penthouse with Amazing Sea Views,49605211,Carmen,,Valletta,35.90177,14.51245,Entire home/apt,184,5,62,2021-12-10,2.04,1,64,20,
51479803,Valletta City Stay Maisonette,1774894,ShortLets,,Valletta,35.898842,14.517306,Entire home/apt,85,7,1,2021-09-13,0.28,163,248,1,
43117476,Casa San Carlo Valletta - Bianca,39489185,Ken,,Valletta,35.90185,14.51355,Entire home/apt,80,2,5,2021-10-25,0.30,9,356,2,
2529611,Lloyd House Valletta Suite 1,12757595,Robert,,Valletta,35.8946,14.5119,Entire home/apt,119,5,59,2021-09-10,0.63,4,356,4,
37245165,Central 2 bedroom apartment in Valletta,169831412,Mark,,Valletta,35.90083,14.51631,Entire home/apt,93,2,39,2021-12-08,1.35,5,213,20,
28751507,Ajkla Apartment 4,212771466,Wayne,,Valletta,35.89998,14.51385,Entire home/apt,65,1,15,2021-11-01,1.91,13,252,15,
42010443,"Great location, one bed room apartment,  valetta",265598216,Hassan,,Valletta,35.89619,14.51188,Entire home/apt,35,1,11,2020-10-15,0.68,2,1,0,
32484357,Vallettastay Old Lodge Apartment 4,243278652,Veronika,,Valletta,35.90087,14.51592,Entire home/apt,119,2,41,2021-11-06,1.21,7,357,8,
20164642,VALLETTASTAY - LUCKY STAR TWO BEDROOM APT (LS 33),142930567,Vrem,,Valletta,35.89848,14.51682,Entire home/apt,191,1,10,2020-04-24,0.23,23,265,0,
14912471,Valletta Apartments 19 Apt 2,9733895,Patrick,,Valletta,35.89654,14.51302,Entire home/apt,135,4,8,2021-07-08,0.14,3,301,1,
28730269,Ajkla Apartment 6,212771466,Wayne,,Valletta,35.90063,14.51314,Entire home/apt,72,1,6,2021-11-25,1.35,13,249,6,
18530694,Spacious and Modern Centrally located Valletta 1bd,1774894,ShortLets,,Valletta,35.89912,14.5169,Entire home/apt,103,7,4,2021-09-05,0.07,163,268,1,
11013388,10 Strait Street Valletta - Apt 2,57144851,Fiona,,Valletta,35.89758,14.51018,Entire home/apt,215,3,2,2021-10-04,0.04,7,359,1,
32484979,Vallettastay Old Lodge Apartment 6,243278652,Veronika,,Valletta,35.90003,14.51613,Entire home/apt,130,2,43,2021-11-28,1.31,7,355,16,
50409782,Beautiful Valletta Heritage town house,398020262,Ivana,,Valletta,35.90022,14.51202,Entire home/apt,89,2,10,2021-12-11,1.62,9,161,10,
2494206,"Barrakka Suites,  Balcony Suite, Central Valletta",12182401,Clifford,,Valletta,35.89614,14.51255,Entire home/apt,99,1,12,2021-10-27,0.21,3,270,3,
53712124,Cosy 1 bedroom maisonette in the heart of Valletta,268002513,Lorraine,,Valletta,35.89981,14.51228,Entire home/apt,50,2,2,2021-12-27,2,1,359,2,
5090861,Valletta Art House - Retro Bordello,4214727,Maria,,Valletta,35.89977,14.51182,Entire home/apt,88,1,244,2021-12-05,2.97,6,362,11,
851510,A unique designer townhouse with roof terrace,4445515,Stephen,,Valletta,35.90008,14.51093,Entire home/apt,135,3,39,2021-10-14,0.50,3,320,10,
4096744,Cute Studio in Heart of Valletta,8351678,Becky,,Valletta,35.90081,14.51668,Entire home/apt,84,4,218,2021-01-04,2.46,3,306,1,
34103210,Quaint Maisonette with separate entrance,41700349,Nadine,,Valletta,35.90141,14.51142,Entire home/apt,109,1,28,2021-11-05,1.62,2,266,12,
34099964,Carmelita self catering cool townhouses,41700349,Nadine,,Valletta,35.9016,14.51187,Entire home/apt,165,1,40,2021-12-19,1.29,2,300,20,
15200685,Amazing Valletta- 1 bedroom- 125sqm,96527116,Claus,,Valletta,35.89906,14.50973,Entire home/apt,120,6,60,2021-10-23,0.96,1,123,8,
20162463,VALLETTASTAY - LUCKY STAR PENTHOUSE STUDIO (LS 51),142930567,Vrem,,Valletta,35.89891,14.51643,Entire home/apt,120,1,56,2021-12-12,1.28,23,128,13,
44185090,1565  Valletta 1-bedroom Apartment,1774894,ShortLets,,Valletta,35.89874,14.51731,Entire home/apt,102,3,2,2021-04-04,0.18,163,333,2,
20098457,VALLETTASTAY - LUCKY STAR - STUDIO (LS 22),142930567,Vrem,,Valletta,35.89903,14.51615,Entire home/apt,96,1,13,2021-11-27,0.28,23,1,8,
24193570,CHIC STUDIO in VALLETTA CITY,182371311,Nicola,,Valletta,35.89855,14.51215,Entire home/apt,55,3,91,2021-12-14,2.09,2,261,23,
49071889,The Grand Harbour Apartment,244919125,Nina,,Valletta,35.89821,14.51479,Entire home/apt,77,2,16,2021-12-23,2.70,4,247,16,
32399226,Corner Seafront Apartment,45267997,Alexander,,Valletta,35.90116,14.51187,Entire home/apt,150,3,21,2020-03-01,0.63,1,212,0,
25825301,St John's Street,192412875,Daniel,,Valletta,35.8981,14.51133,Entire home/apt,95,3,72,2021-09-15,1.68,8,356,9,
12062815,Merkanti Penthouse with harbor view,1008571,The Warehouse Group Letting,,Valletta,35.89702,14.51229,Entire home/apt,100,3,42,2021-10-18,0.61,10,336,1,
49123589,Valletta City Centre Maisonette,1774894,ShortLets,,Valletta,35.8983,14.51756,Entire home/apt,85,7,1,2021-09-06,0.26,163,270,1,
11014195,10 Strait Street Valletta - Apt 6,57144851,Fiona,,Valletta,35.89762,14.51017,Entire home/apt,215,3,10,2021-11-19,0.18,7,356,6,
52855038,Tritoni Valletta Hrabour House - The 1-bedroom,1774894,ShortLets,,Valletta,35.89745,14.51523,Entire home/apt,104,7,0,,,163,268,0,
32481311,Vallettastay Old Lodge Studio 2,243278652,Veronika,,Valletta,35.90162,14.51786,Entire home/apt,378,2,85,2021-12-18,2.49,7,316,20,
32654443,Valletta City Gate Apartment,230022225,Suzanne,,Valletta,35.89655,14.51042,Entire home/apt,168,1,0,,,8,0,0,
11012181,10 Strait Street Valletta - Apt 1,57144851,Fiona,,Valletta,35.8976,14.51019,Entire home/apt,291,3,18,2021-10-20,0.26,7,336,1,
44072653,Valletta Retro Apartment,162228587,Robert,,Valletta,35.89747,14.5143,Entire home/apt,131,1,0,,,49,244,0,
14490550,VALLETTASTAY - MARINER - BASIC ONE BEDROOM APT,999963,Vbl,,Valletta,35.90119,14.51582,Entire home/apt,90,1,2,2019-03-04,0.04,13,228,0,
48261393,Laparelli Suites: Boutique Suite 3,162228587,Robert,,Valletta,35.89991,14.5154,Entire home/apt,87,1,12,2021-11-10,2.08,49,362,12,
44933378,Contemporary Valletta 1-bedroom Apartment,1774894,ShortLets,,Valletta,35.89836,14.51629,Entire home/apt,104,3,4,2021-12-01,0.38,163,261,4,
660239,Valletta city centre entire apartment,3332135,Lara,,Valletta,35.89885,14.51647,Entire home/apt,48,1,380,2021-12-06,3.46,1,193,38,
29680419,The Pine Studio,223374275,En,,Valletta,35.89967,14.51396,Entire home/apt,35,2,48,2020-03-07,1.29,1,158,0,
20791329,Valletta Luxury Apartment (Exclusive Location),148242440,Umberto,,Valletta,35.89905,14.51247,Entire home/apt,146,2,75,2021-12-05,1.43,6,288,18,
47261808,Superbly Located Cosy 2-Bedroom Apartment Valletta,102992708,Samuel,,Valletta,35.89822,14.51634,Entire home/apt,67,2,17,2021-12-26,2.74,1,223,17,
1867572,Valletta Apartments 19 Apt 3,9733895,Patrick,,Valletta,35.89553,14.51316,Entire home/apt,135,4,7,2021-09-26,0.17,3,330,2,
43117421,Spacious central Valletta house,39489185,Ken,,Valletta,35.89876,14.50953,Entire home/apt,138,2,14,2021-11-21,0.82,9,329,12,
49237328,Bright Valletta St Ursula Apartment,98282669,Short Lets,,Valletta,35.8988,14.51751,Entire home/apt,102,7,0,,,30,267,0,
44662129,Designer Penthouse,134666461,Marcus,,Valletta,35.89752,14.51347,Entire home/apt,200,7,4,2021-11-25,0.25,2,113,3,
12920284,Merkanti Apt Valletta Skyline Views,1008571,The Warehouse Group Letting,,Valletta,35.89661,14.51198,Entire home/apt,111,3,26,2021-08-19,0.38,10,353,1,
18588933,The 2-bedroom Loft in Valletta,1774894,ShortLets,,Valletta,35.8992,14.51692,Entire home/apt,145,7,11,2021-12-08,0.20,163,356,1,
5270657,Valletta beautiful New 1 st Floor,1008571,The Warehouse Group Letting,,Valletta,35.896,14.51315,Entire home/apt,120,3,85,2021-12-10,1.07,10,343,2,
27186161,Valletta Stylish Suites : Sea View from Terrace,9169152,Liliana,,Valletta,35.89597,14.5125,Entire home/apt,163,1,45,2021-12-22,1.52,8,364,36,
30376195,Apartment in Valletta City Centre,223897270,Hazel,,Valletta,35.89584,14.51276,Entire home/apt,65,4,52,2021-12-04,1.43,2,68,13,
53350525,Valletta Harbour House - The 1-bedroom,1774894,ShortLets,,Valletta,35.896923,14.514389,Entire home/apt,65,7,0,,,163,266,0,
53945866,AG1 - Studio in the center,999963,Vbl,,Valletta,35.89853,14.50975,Entire home/apt,62,1,0,,,13,346,0,
52019287,Central City Valletta Apartment,1774894,ShortLets,,Valletta,35.898811,14.517478,Entire home/apt,82,7,4,2021-10-28,1.09,163,335,4,
48370370,Cozy Valletta St Orsla Studio,1774894,ShortLets,,Valletta,35.89879,14.51738,Entire home/apt,85,7,2,2021-08-15,0.28,163,210,2,
960355,Valletta city suite,4202167,Mark,,Valletta,35.898373,14.514454,Entire home/apt,79,2,232,2021-11-14,2.19,1,346,15,
41069221,Harbour Heights - Regina Suite,321073381,Joseph,,Valletta,35.89659,14.51258,Entire home/apt,146,4,3,2021-07-03,0.13,2,184,1,
44299776,Valletta Sky Duplex Penthouse,1774894,ShortLets,,Valletta,35.89882,14.51736,Entire home/apt,404,7,9,2021-11-25,0.56,163,256,7,
20741788,Mint Suite No2,22195283,Paul - HolidayLetsMaltaGozo,,Valletta,35.89897,14.51133,Entire home/apt,75,5,42,2021-12-08,0.81,30,49,11,
41095078,Harbour Heights - Emvin Suite,321073381,Joseph,,Valletta,35.8968,14.51392,Entire home/apt,146,4,1,2021-09-14,0.28,2,183,1,
20181585,VALLETTASTAY - LUCKY STAR TWO BEDROOM APT (LS 43),142930567,Vrem,,Valletta,35.89756,14.51411,Entire home/apt,194,1,8,2021-10-01,0.17,23,89,2,
51182082,VLT214- Valletta 2 Bedroom Townhouse,118489013,Ed,,Valletta,35.8975,14.5158,Entire home/apt,93,2,10,2021-12-06,2.14,26,119,10,
28773241,Strada Stretta Suite 1,212771466,Wayne,,Valletta,35.90026,14.51302,Entire home/apt,73,1,12,2021-11-03,0.89,13,233,11,
5233489,Valletta Maison d'art - Centre APT,4214727,Maria,,Valletta,35.90106,14.51327,Entire home/apt,104,1,226,2021-10-28,2.75,6,352,4,
33726403,Laparelli Suites: Boutique Suite 1,162228587,Robert,,Valletta,35.90039,14.51653,Entire home/apt,87,1,20,2021-11-21,0.61,49,357,10,
37157230,INDEPENDENCE MARBLE-2 BEDROOM APT- SQUARE&SEA VIEW,264998283,Ony,,Valletta,35.90152,14.51338,Entire home/apt,161,3,7,2021-08-06,0.25,5,91,3,
31117997,Newly refurbished Valletta studio,59113983,Martina,,Valletta,35.8982,14.51532,Entire home/apt,65,2,76,2021-12-19,2.11,1,115,14,
51439184,Rooftop Terrace & Sea Views - Unique Valletta 1BR,40004498,Nathalie,,Valletta,35.89738,14.51073,Entire home/apt,84,4,5,2021-10-31,1.14,6,168,5,
11013647,10 Strait Street Valletta - Apt 3,57144851,Fiona,,Valletta,35.89755,14.51026,Entire home/apt,291,3,11,2019-10-25,0.16,7,337,0,
24308974,Lloyd House Valletta Suite 3,12757595,Robert,,Valletta,35.89648,14.51164,Entire home/apt,155,5,21,2021-10-21,0.49,4,358,4,
37184284,INDEPENDENCE 1-BEDROOM PENTHOUSE - SQUARE&SEA VIEW,264998283,Ony,,Valletta,35.90203,14.51286,Entire home/apt,157,3,7,2021-09-22,0.40,5,351,3,
6651310,"""THE BEST KEPT CITY SECRET""  Valletta Nobile",4445515,Stephen,,Valletta,35.89935,14.51651,Entire home/apt,110,3,43,2021-11-16,0.54,3,355,8,
17777745,Capital City Apartment,27262504,Marco,,Valletta,35.90044,14.51183,Entire home/apt,70,1,17,2020-03-15,0.29,1,0,0,
32481904,"21 Frederick Street, Blue Loft",244049683,Lexi & Rob,,Valletta,35.89946,14.51542,Entire home/apt,150,3,3,2019-10-07,0.11,3,143,0,
12726280,"Beautiful, spacious apartment in downtown Valletta",1509882,Sophia,,Valletta,35.8978,14.51707,Entire home/apt,86,1,213,2021-11-30,3.22,1,337,28,
31146596,New lovingly renovated central Valletta apartment,102217613,Valletta Property Rentals,,Valletta,35.89639,14.51388,Entire home/apt,138,4,28,2021-08-25,0.87,4,361,4,
40694316,Inside Valletta - Merchants Street,315856937,Inside Valletta,,Valletta,35.8979,14.5138,Entire home/apt,99,1,49,2021-12-21,2.07,1,354,24,
4163518,Valletta TimelessElegance:APTcentre,4214727,Maria,,Valletta,35.89682,14.51348,Entire home/apt,89,1,225,2021-11-28,2.58,6,360,14,
20098178,VALLETTASTAY - LUCKY STAR STUDIO  (LS 32),142930567,Vrem,,Valletta,35.8991,14.51615,Entire home/apt,96,1,12,2021-10-23,0.25,23,111,5,
20100254,VALLETTASTAY - LUCKY STAR - STUDIO (LS 42),142930567,Vrem,,Valletta,35.89855,14.51607,Entire home/apt,96,1,24,2021-12-14,0.84,23,94,10,
45391503,Valletta Apartment with Harbour views,367043162,Mario,,Valletta,35.8973,14.51638,Entire home/apt,113,5,25,2021-12-15,2.03,1,75,24,
16632001,Valletta Loft 𝐵𝓎 𝒯𝒽𝑒𝒢𝓇𝑒𝑒𝓃𝒮𝒾𝓍𝓉𝑒𝑒𝓃,21861628,Andrew,,Valletta,35.89911,14.51632,Entire home/apt,71,1,183,2021-11-30,3.02,1,235,21,
51006036,Great Apartment in the City Centre,80026249,Zoe,,Valletta,35.89882,14.51512,Entire home/apt,42,2,13,2021-12-12,2.52,3,120,13,
2385080,"Barrakka Suites, Standard Suite, Central Valletta",12182401,Clifford,,Valletta,35.89499,14.51303,Entire home/apt,99,3,3,2019-08-19,0.03,3,361,0,
5074779,Old Mint No2 - Outstanding Accommodation,22195283,Paul - HolidayLetsMaltaGozo,,Valletta,35.89756,14.51097,Entire home/apt,86,5,35,2021-11-28,0.52,30,309,13,
49165578,Spacious Apartment in the heart of Valletta,80026249,Zoe,,Valletta,35.89879,14.51041,Entire home/apt,39,2,13,2021-12-02,2.50,3,166,13,
40130424,"The Lookout, Valletta",230022225,Suzanne,,Valletta,35.90065,14.51149,Entire home/apt,110,1,0,,,8,141,0,
49995408,New Valletta Apartment near Upper Barrakka,134666461,Marcus,,Valletta,35.89778,14.51302,Entire home/apt,79,3,4,2021-11-22,0.96,2,356,4,
5558915,St. Anthony Steps Apt.4,250913,Michael,,Valletta,35.89627,14.51186,Entire home/apt,79,3,141,2021-11-27,1.72,3,164,8,
18693635,Renovated Valletta Knights Self-Sufficiency,5983246,Sonja,,Valletta,35.89633,14.51175,Entire home/apt,64,2,103,2021-12-21,1.85,3,172,11,
20742221,Mint Suite No3,22195283,Paul - HolidayLetsMaltaGozo,,Valletta,35.89887,14.51265,Entire home/apt,70,5,18,2021-12-01,0.35,30,72,6,
32481807,"21 Frederick Street, Green Loft",244049683,Lexi & Rob,,Valletta,35.89943,14.51542,Entire home/apt,200,3,6,2020-10-01,0.22,3,209,0,
29375740,saintpaulvalletta apt. one,41969694,Mark,,Valletta,35.89658,14.51481,Entire home/apt,170,3,1,2019-05-11,0.03,2,182,0,
11130809,Valletta Harbour View Appartment,57845624,Anatole,,Valletta,35.89587,14.51372,Entire home/apt,99,1,53,2021-12-20,0.75,1,238,8,
48537976,City Centre Valletta Maisonette,1774894,ShortLets,,Valletta,35.89888,14.51747,Entire home/apt,85,7,2,2021-11-30,0.43,163,265,2,
26553330,Central &  newly renovated Valletta apartment,102217613,Valletta Property Rentals,,Valletta,35.89837,14.51437,Entire home/apt,138,4,25,2020-02-16,0.79,4,350,0,
15291085,Valletta Art Loft with seaview,453939,Anton,,Valletta,35.89721,14.51527,Entire home/apt,151,1,185,2021-12-12,3.06,3,326,32,
5545152,Super Studio with Yard in Valletta,8351678,Becky,,Valletta,35.90101,14.51623,Entire home/apt,75,4,110,2021-09-18,1.34,3,96,3,
31146815,"A Central, Historical Duplex with Rooftop Terrace",102217613,Valletta Property Rentals,,Valletta,35.89608,14.51355,Entire home/apt,200,4,39,2021-10-12,1.21,4,318,6,
